//,x,radian,,y,radian,,z,radian,,velocity(m/s),,acceleration(m/(s^2)),,time,diff(nano,seconds)
0.13215,0.63167,-0.42826,0.0535532,0.4463616,119977137,,,,,,,,,,,
0.67315,0.00635,-0.00908,0.0772661,0.6439903,119980195,,,,,,,,,,,
-0.11426,0.25453,0.16454,0.0703139,0.586025,119984402,,,,,,,,,,,
-0.54852,0.0677,0.15772,0.039405,0.328427,119980891,,,,,,,,,,,
-0.38723,0.04121,0.1126,0.0141318,0.1177758,119989394,,,,,,,,,,,
0.13991,-0.05814,0.06508,0.0448871,0.3741463,119972164,,,,,,,,,,,
0.03287,0.04779,0.02328,0.0130261,0.1085681,119981064,,,,,,,,,,,
-0.07044,-0.05169,0.05277,0.0122033,0.1017093,119981649,,,,,,,,,,,
-0.00176,-0.09136,0.08101,0.0070169,0.0584839,119980445,,,,,,,,,,,
0.04061,-0.0824,-0.04412,0.0110364,0.0919845,119981478,,,,,,,,,,,
-0.00513,-0.06719,-0.04498,0.0040177,0.0334868,119978619,,,,,,,,,,,
-0.10634,0.0065,-0.04353,0.0104357,0.0869762,119983724,,,,,,,,,,,
-0.12694,0.0183,-0.00388,0.0038515,0.032101,119981190,,,,,,,,,,,
-0.20625,0.01068,0.02118,0.0069621,0.0580269,119981374,,,,,,,,,,,
-0.07505,-0.01006,-0.03833,0.0121315,0.1011124,119980760,,,,,,,,,,,
0.01524,-0.0511,0.00872,0.00915,0.0762623,119981203,,,,,,,,,,,
-0.03606,0.06338,0.01876,0.0104894,0.0874253,119981547,,,,,,,,,,,
0.02184,-0.00977,0.08172,0.0093803,0.0781808,119981563,,,,,,,,,,,
0.03195,-0.06267,0.06544,0.00469,0.0390895,119980834,,,,,,,,,,,
0.05592,-0.06891,-0.04258,0.0092365,0.0769822,119982744,,,,,,,,,,,
0.09734,0.10136,-0.12219,0.0160417,0.1337016,119981329,,,,,,,,,,,
-0.03914,0.01317,-0.05196,0.0147539,0.1229687,119981043,,,,,,,,,,,
-0.2003,-0.05997,0.0033,0.0154531,0.128795,119982062,,,,,,,,,,,
-0.16468,-0.05733,0.00967,0.0030238,0.0252018,119982025,,,,,,,,,,,
-0.04016,-0.08863,0.01554,0.0107121,0.0892815,119980976,,,,,,,,,,,
0.00938,0.02087,0.0137,0.010018,0.0834956,119982174,,,,,,,,,,,
0.0601,0.03362,0.0151,0.0043604,0.0363417,119982274,,,,,,,,,,,
0.04427,-0.0275,0.10481,0.0091436,0.0762083,119981186,,,,,,,,,,,
-0.00352,-0.00588,0.05292,0.0061495,0.0512535,119982064,,,,,,,,,,,
-0.04288,0.03927,-0.03042,0.0085535,0.0712899,119981474,,,,,,,,,,,
-0.01708,0.03421,-0.00572,0.0030065,0.0250575,119982282,,,,,,,,,,,
-0.08385,0.02783,-0.07989,0.0083353,0.0694715,119982056,,,,,,,,,,,
-0.09521,-0.05606,-0.06668,0.0071411,0.0595165,119985613,,,,,,,,,,,
-0.01568,-0.12219,-0.03247,0.0090799,0.0756796,119978585,,,,,,,,,,,
0.01224,-0.03021,-0.03313,0.0080115,0.0667729,119981519,,,,,,,,,,,
0.03049,0.01911,-0.07241,0.0054712,0.0455999,119982113,,,,,,,,,,,
0.01349,-0.09112,0.02382,0.0122773,0.1023259,119982742,,,,,,,,,,,
-0.06288,-0.06041,0.03613,0.0069364,0.0578123,119982195,,,,,,,,,,,
-0.04119,-0.08863,-0.05167,0.0078965,0.0658139,119982170,,,,,,,,,,,
-0.01004,0.07321,-0.05087,0.013736,0.1144828,119983000,,,,,,,,,,,
-0.03987,0.07929,0.02023,0.0064461,0.0537256,119982305,,,,,,,,,,,
-0.11295,0.05298,-0.02096,0.0073275,0.0610719,119981945,,,,,,,,,,,
-0.04009,-0.05418,-0.01862,0.0108017,0.0900276,119982305,,,,,,,,,,,
0.0041,-0.03703,-0.00843,0.0040413,0.0336826,119982793,,,,,,,,,,,
0.11082,0.09512,0.06076,0.0152866,0.1274075,119982171,,,,,,,,,,,
0.16491,0.05656,0.04192,0.0057542,0.0479583,119982659,,,,,,,,,,,
0.17341,-0.01065,0.07234,0.0061891,0.0515837,119982411,,,,,,,,,,,
0.07935,0.05266,0.03971,0.0098331,0.0819537,119984077,,,,,,,,,,,
0.01752,0.06969,-0.05732,0.0096936,0.0807921,119981663,,,,,,,,,,,
0.07659,0.0326,-0.0417,0.0059571,0.04965,119982576,,,,,,,,,,,
-0.13875,-0.02516,-0.03152,0.0186012,0.1550316,119983255,,,,,,,,,,,
-0.16896,-0.00024,-0.03102,0.003264,0.0272036,119982925,,,,,,,,,,,
-0.05988,-0.0964,-0.07681,0.0127064,0.1059023,119981874,,,,,,,,,,,
-0.0645,0.10955,-0.0494,0.017321,0.1443625,119982794,,,,,,,,,,,
-0.20553,-0.01388,-0.16086,0.0181732,0.15146,119986818,,,,,,,,,,,
-0.25574,-0.03766,-0.11908,0.0057937,0.0482865,119984910,,,,,,,,,,,
-0.33788,0.11776,-0.11786,0.0146527,0.1221286,119977273,,,,,,,,,,,
-0.39256,0.04029,-0.14212,0.0081577,0.0679896,119983884,,,,,,,,,,,
-0.44789,0.23774,-0.25198,0.019389,0.1615985,119982257,,,,,,,,,,,
-0.27331,0.01245,-0.24691,0.0237589,0.1980202,119982343,,,,,,,,,,,
-0.21913,0.08228,-0.2579,0.0074234,0.0618699,119983889,,,,,,,,,,,
-0.1303,-0.01996,-0.10933,0.016756,0.1396537,119982790,,,,,,,,,,,
-0.17334,-0.00376,-0.03761,0.0071003,0.0591769,119984274,,,,,,,,,,,
-0.07483,-0.03637,-0.01165,0.0089149,0.0743012,119982806,,,,,,,,,,,
-0.00557,-0.08526,0.00623,0.0072212,0.0601851,119982865,,,,,,,,,,,
-0.01143,-0.07177,0.00535,0.0012278,0.0102334,119983336,,,,,,,,,,,
0.06069,-0.02912,0.04361,0.0076772,0.0639853,119983327,,,,,,,,,,,
0.07356,0.05917,0.01533,0.0078006,0.0650147,119981612,,,,,,,,,,,
0.09667,-0.03102,0.03994,0.0080262,0.0668936,119985160,,,,,,,,,,,
0.1438,0.04794,0.102,0.009246,0.0770618,119981682,,,,,,,,,,,
0.24576,0.15771,0.1567,0.0132924,0.110784,119985227,,,,,,,,,,,
0.15311,0.15199,0.1809,0.0079946,0.0666314,119982965,,,,,,,,,,,
0.17291,0.12442,0.41381,0.0196159,0.1634867,119984718,,,,,,,,,,,
0.21256,0.14811,0.42086,0.0038937,0.0324523,119983270,,,,,,,,,,,
0.36382,0.0592,0.25579,0.0200783,0.1673428,119983189,,,,,,,,,,,
0.32866,0.0315,0.10269,0.0132947,0.1108044,119983558,,,,,,,,,,,
0.24071,-0.10271,0.22759,0.0169473,0.1412462,119984150,,,,,,,,,,,
0.05676,-0.05216,0.21046,0.0159645,0.1330595,119980059,,,,,,,,,,,
0.01972,0.0123,0.17664,0.0068067,0.0567286,119986887,,,,,,,,,,,
0.01951,-0.00992,0.09372,0.0071547,0.0596313,119982022,,,,,,,,,,,
0.05197,0.05839,0.2103,0.0115807,0.0965097,119995371,,,,,,,,,,,
-0.07472,-0.15445,0.0822,0.0232432,0.1937363,119973193,,,,,,,,,,,
-0.08391,-0.13586,0.02465,0.0050985,0.0424894,119994560,,,,,,,,,,,
0.00667,-0.1167,0.02441,0.007717,0.0643224,119974441,,,,,,,,,,,
0.00594,-0.02839,-0.07667,0.011187,0.0932367,119985068,,,,,,,,,,,
-0.0571,0.08229,-0.10466,0.0108686,0.0905844,119983286,,,,,,,,,,,
-0.02529,-0.10197,-0.02697,0.016876,0.1406526,119983316,,,,,,,,,,,
-0.12832,-0.1658,-0.12296,0.0128861,0.1074018,119980718,,,,,,,,,,,
-0.08502,-0.01453,-0.09337,0.0133435,0.1112072,119988038,,,,,,,,,,,
0.03671,0.04424,-0.05467,0.0117189,0.0976703,119984421,,,,,,,,,,,
