0.0003049,0.0001911,-0.0007241,119982113
0.0001349,-0.0009112,0.0002382,119982742
-0.0006288,-0.0006041,0.0003613,119982195
-0.0004119,-0.0008863,-0.0005167,119982170
-0.0001004,0.0007321,-0.0005087,119983000
-0.0003987,0.0007929,0.0002023,119982305
-0.0011295,0.0005298,-0.0002096,119981945
-0.0004009,-0.0005418,-0.0001862,119982305
0.0000410,-0.0003703,-0.0000843,119982793
0.0011082,0.0009512,0.0006076,119982171
0.0016491,0.0005656,0.0004192,119982659
0.0017341,-0.0001065,0.0007234,119982411
0.0007935,0.0005266,0.0003971,119984077
0.0001752,0.0006969,-0.0005732,119981663
0.0007659,0.0003260,-0.0004170,119982576
-0.0013875,-0.0002516,-0.0003152,119983255
-0.0016896,-0.0000024,-0.0003102,119982925
-0.0005988,-0.0009640,-0.0007681,119981874
-0.0006450,0.0010955,-0.0004940,119982794
-0.0020553,-0.0001388,-0.0016086,119986818
-0.0025574,-0.0003766,-0.0011908,119984910
-0.0033788,0.0011776,-0.0011786,119977273
-0.0039256,0.0004029,-0.0014212,119983884
-0.0044789,0.0023774,-0.0025198,119982257
-0.0027331,0.0001245,-0.0024691,119982343
-0.0021913,0.0008228,-0.0025790,119983889
-0.0013030,-0.0001996,-0.0010933,119982790
-0.0017334,-0.0000376,-0.0003761,119984274
-0.0007483,-0.0003637,-0.0001165,119982806
-0.0000557,-0.0008526,0.0000623,119982865
-0.0001143,-0.0007177,0.0000535,119983336
0.0006069,-0.0002912,0.0004361,119983327
0.0007356,0.0005917,0.0001533,119981612
0.0009667,-0.0003102,0.0003994,119985160
0.0014380,0.0004794,0.0010200,119981682
0.0024576,0.0015771,0.0015670,119985227
0.0015311,0.0015199,0.0018090,119982965
0.0017291,0.0012442,0.0041381,119984718
0.0021256,0.0014811,0.0042086,119983270
0.0036382,0.0005920,0.0025579,119983189
0.0032866,0.0003150,0.0010269,119983558
0.0024071,-0.0010271,0.0022759,119984150
0.0005676,-0.0005216,0.0021046,119980059
0.0001972,0.0001230,0.0017664,119986887
0.0001951,-0.0000992,0.0009372,119982022
0.0005197,0.0005839,0.0021030,119995371
-0.0007472,-0.0015445,0.0008220,119973193
-0.0008391,-0.0013586,0.0002465,119994560
0.0000667,-0.0011670,0.0002441,119974441
0.0000594,-0.0002839,-0.0007667,119985068
-0.0005710,0.0008229,-0.0010466,119983286
-0.0002529,-0.0010197,-0.0002697,119983316
-0.0012832,-0.0016580,-0.0012296,119980718
-0.0008502,-0.0001453,-0.0009337,119988038
0.0003671,0.0004424,-0.0005467,119984421
0.0015377,0.0021242,0.0010508,119980931
0.0016368,0.0008002,0.0004794,119986810
0.0026637,0.0007130,0.0013729,119984362
0.0014879,0.0012605,0.0016726,119983838
0.0012115,-0.0002890,0.0009286,119984103
0.0017172,0.0002928,0.0009516,119978468
0.0013787,0.0002637,0.0010012,119990003
0.0006211,0.0000746,0.0010325,119979899
0.0012351,0.0003707,0.0016008,119989266
0.0009328,0.0014834,0.0016244,119981062
-0.0003100,-0.0008416,0.0007000,119987548
-0.0000491,0.0002576,0.0004160,119988723
0.0007242,0.0002527,-0.0004266,119980611
0.0011324,0.0010721,-0.0004310,119984093
0.0012181,0.0007745,0.0007117,119984404
-0.0002916,-0.0003394,0.0012088,119978339
-0.0000352,-0.0000185,0.0010584,119991121
0.0004400,-0.0000046,0.0004576,119979546
-0.0000381,0.0001977,0.0001869,119992005
-0.0003899,-0.0000324,-0.0007777,119983168
0.0013091,0.0009410,-0.0004713,119984793
0.0008378,0.0005547,0.0004537,119984119
-0.0003533,-0.0005118,0.0004405,119985540
-0.0002652,-0.0002866,0.0008828,119980300
-0.0004841,-0.0004579,0.0010158,119990325
-0.0003861,-0.0003101,0.0006681,119977432
0.0000847,0.0000389,0.0003594,120054939
0.0003905,-0.0001079,0.0002513,119914708
-0.0001964,-0.0003388,0.0000938,119991654
-0.0006897,-0.0002743,0.0003357,119984238
-0.0007322,0.0019077,0.0009037,119985031
-0.0005321,0.0002234,-0.0013083,119984916
-0.0007197,0.0001831,-0.0029633,119985329
-0.0008117,0.0004702,-0.0031422,119980874
-0.0015420,0.0000475,-0.0034102,119989761
-0.0016213,0.0018548,-0.0034265,119979665
-0.0006572,-0.0009893,-0.0040464,119985251
-0.0012137,-0.0010563,-0.0034660,119990488
-0.0016433,-0.0002494,-0.0020113,119985228
-0.0013358,-0.0003524,-0.0014610,119993660
0.0002521,0.0022961,-0.0008363,119976830
0.0004527,0.0005463,-0.0010117,119983410
0.0002983,-0.0016427,0.0013648,119987289
-0.0007568,-0.0007892,0.0007465,119981943
0.0001760,0.0012394,-0.0004375,120029842
0.0010124,0.0006189,-0.0005143,119940067
-0.0004559,-0.0006716,-0.0000315,119990050
-0.0024040,-0.0014514,0.0011272,119985188
-0.0016762,-0.0002941,0.0010701,119985585
0.0004617,0.0010669,0.0013727,119985640
0.0014322,0.0000467,0.0004610,119985578
0.0009575,-0.0013298,0.0013927,119983774
0.0005548,-0.0006371,0.0011528,119988594
-0.0003428,0.0002218,-0.0009509,119982164
0.0001509,0.0007023,-0.0007201,119985013
0.0001283,-0.0002289,-0.0005548,119988978
-0.0008927,-0.0009897,-0.0005893,119985747
-0.0000337,-0.0017189,-0.0008480,119985863
0.0016514,-0.0002017,-0.0006729,119985957
0.0013662,0.0001684,0.0011390,119985788
-0.0012749,-0.0004674,0.0029085,119995291
-0.0014696,-0.0011020,0.0013890,119975266
0.0013772,0.0005810,-0.0004698,119987396
0.0027919,0.0011756,-0.0004205,119983198
-0.0003313,0.0001413,-0.0008949,119988326
-0.0015504,-0.0009825,-0.0003306,119987199
0.0002412,0.0000914,-0.0001231,119985421
0.0005955,-0.0010160,0.0001201,119988792
0.0007960,-0.0000464,0.0009235,119983118
-0.0001004,0.0006953,0.0014298,119985789
0.0001371,0.0004734,0.0011311,119987546
0.0003093,0.0006478,0.0003254,119985102
0.0000967,0.0008965,-0.0002176,119984631
-0.0005475,0.0004799,-0.0006663,119987467
-0.0013224,-0.0007706,-0.0002368,119986709
-0.0007029,-0.0000200,0.0002001,119985830
-0.0006780,-0.0005763,0.0004918,119986038
-0.0006362,-0.0002516,0.0020266,119986413
-0.0000242,-0.0003505,0.0016220,119986479
-0.0003144,-0.0006943,0.0015187,119986547
-0.0008406,-0.0002054,0.0005445,119986378
-0.0008802,0.0002307,0.0003452,119986023
