-0.03899,-0.00324,-0.07777,119983168
0.13091,0.0941,-0.04713,119984793
0.08378,0.05547,0.04537,119984119
-0.03533,-0.05118,0.04405,119985540
-0.02652,-0.02866,0.08828,119980300
-0.04841,-0.04579,0.10158,119990325
-0.03861,-0.03101,0.06681,119977432
0.00847,0.00389,0.03594,120054939
0.03905,-0.01079,0.02513,119914708
-0.01964,-0.03388,0.00938,119991654
-0.06897,-0.02743,0.03357,119984238
-0.07322,0.19077,0.09037,119985031
-0.05321,0.02234,-0.13083,119984916
-0.07197,0.01831,-0.29633,119985329
-0.08117,0.04702,-0.31422,119980874
-0.1542,0.00475,-0.34102,119989761
-0.16213,0.18548,-0.34265,119979665
-0.06572,-0.09893,-0.40464,119985251
-0.12137,-0.10563,-0.3466,119990488
-0.16433,-0.02494,-0.20113,119985228
-0.13358,-0.03524,-0.1461,119993660
0.02521,0.22961,-0.08363,119976830
0.04527,0.05463,-0.10117,119983410
0.02983,-0.16427,0.13648,119987289
-0.07568,-0.07892,0.07465,119981943
0.0176,0.12394,-0.04375,120029842
0.10124,0.06189,-0.05143,119940067
-0.04559,-0.06716,-0.00315,119990050
-0.2404,-0.14514,0.11272,119985188
-0.16762,-0.02941,0.10701,119985585
0.04617,0.10669,0.13727,119985640
0.14322,0.00467,0.0461,119985578
0.09575,-0.13298,0.13927,119983774
0.05548,-0.06371,0.11528,119988594
-0.03428,0.02218,-0.09509,119982164
0.01509,0.07023,-0.07201,119985013
0.01283,-0.02289,-0.05548,119988978
-0.08927,-0.09897,-0.05893,119985747
-0.00337,-0.17189,-0.0848,119985863
0.16514,-0.02017,-0.06729,119985957
0.13662,0.01684,0.1139,119985788
-0.12749,-0.04674,0.29085,119995291
-0.14696,-0.1102,0.1389,119975266
0.13772,0.0581,-0.04698,119987396
0.27919,0.11756,-0.04205,119983198
-0.03313,0.01413,-0.08949,119988326
-0.15504,-0.09825,-0.03306,119987199
0.02412,0.00914,-0.01231,119985421
0.05955,-0.1016,0.01201,119988792
0.0796,-0.00464,0.09235,119983118
-0.01004,0.06953,0.14298,119985789
0.01371,0.04734,0.11311,119987546
0.03093,0.06478,0.03254,119985102
0.00967,0.08965,-0.02176,119984631
-0.05475,0.04799,-0.06663,119987467
-0.13224,-0.07706,-0.02368,119986709
-0.07029,-0.002,0.02001,119985830
-0.0678,-0.05763,0.04918,119986038
-0.06362,-0.02516,0.20266,119986413
-0.00242,-0.03505,0.1622,119986479
-0.03144,-0.06943,0.15187,119986547
-0.08406,-0.02054,0.05445,119986378
-0.08802,0.02307,0.03452,119986023
-0.05658,-0.02706,-0.00916,119986459
-0.02917,-0.05455,0.01217,119986445
0.14833,0.02959,-0.00579,119988442
0.08275,0.02131,-0.00198,119984830
-0.01349,-0.01468,-0.0041,119986711
-0.04566,0.04198,0.07373,119986328
-0.0922,0.0013,0.09829,119986882
0.11404,-0.01372,0.05321,119986686
0.03672,0.01875,-0.05871,119986486
0.02836,0.06294,0.03379,119986753
-0.01363,0.06689,-0.03078,119986710
0.02081,-0.00742,-0.08091,119986779
0.06736,-0.0061,-0.01525,119986888
-0.05556,-0.05697,-0.02236,119986324
0.07747,0.00724,0.02074,119987973
-0.03598,0.04791,0.01825,119987271
-0.02616,0.01068,0.03107,119986583
-0.03658,0.07526,0.01297,119986149
-0.07263,0.06462,-0.01928,119987085
